region,FBI_cnt,sv_group_cnt,sample_cnt,SRR3760937,SRR3760940,SRR3825071,SRR3987259,SRR5114912,SRR5115059,SRR3760936,SRR3760945,SRR3760946,SRR3760949,SRR3760954,SRR3760957,SRR3760960,SRR3760962,SRR3760965,SRR3760970,SRR3760973,SRR3760975,SRR3760978,SRR3760985,SRR3760987,SRR3760995,SRR3760996,SRR3760997,SRR3761001,SRR3761002,SRR3761005,SRR3761011,SRR3761013,SRR3761015,SRR3761020,SRR3761024,SRR3761025,SRR3761026,SRR3761030,SRR3761033,SRR3761035,SRR3825048,SRR3825050,SRR3825053,SRR3825058,SRR3825060,SRR3825064,SRR3825068,SRR3825076,SRR3825079,SRR3825081,SRR3825083,SRR3825086,SRR3825088,SRR3825093,SRR3825094,SRR3825096,SRR3825098,SRR3825100,SRR3825106,SRR3825108,SRR3825112,SRR3825121,SRR3825123,SRR3825125,SRR3825132,SRR3825137,SRR3825141,SRR3825142,SRR3825143,SRR3825145,SRR3825147,SRR3928800,SRR3928803,SRR3928804,SRR3928807,SRR3928810,SRR3928822,SRR3928827,SRR3928830,SRR3928831,SRR3928834,SRR3928841,SRR3928842,SRR3928843,SRR3928849,SRR3928850,SRR3928851,SRR3928856,SRR3928859,SRR3928863,SRR3928866,SRR3928871,SRR3928872,SRR3928873,SRR3928875,SRR3928878,SRR3928879,SRR3928888,SRR3928889,SRR3928890,SRR3928891,SRR3928892,SRR3928894,SRR3928897,SRR3931724,SRR3931735,SRR3931736,SRR3931747,SRR3931752,SRR3931763,SRR3931771,SRR3931775,SRR3931776,SRR3931781,SRR3931782,SRR3931787,SRR3931791,SRR3931792,SRR3931811,SRR3931812,SRR3931816,SRR3931817,SRR3931827,SRR3931829,SRR3931830,SRR3931833,SRR3931835,SRR3931840,SRR3931846,SRR3931851,SRR3931856,SRR3931857,SRR3931859,SRR3931877,SRR3931880,SRR3945280,SRR3945282,SRR3945287,SRR3945294,SRR3945296,SRR3945299,SRR3945301,SRR3945303,SRR3945309,SRR3945312,SRR3945315,SRR3945316,SRR3945317,SRR3945319,SRR3945326,SRR3945327,SRR3945332,SRR3945336,SRR3945341,SRR3945343,SRR3945349,SRR3945352,SRR3945469,SRR3945470,SRR3945476,SRR3945477,SRR3945479,SRR3945484,SRR3945487,SRR3945488,SRR3945489,SRR3945491,SRR3945494,SRR3949322,SRR3949329,SRR3949330,SRR3949332,SRR3949333,SRR3949343,SRR3949346,SRR3949347,SRR3949358,SRR3949367,SRR3949371,SRR3949377,SRR3949380,SRR3949381,SRR3949384,SRR3949387,SRR3949391,SRR3949394,SRR3949401,SRR3949402,SRR3949403,SRR3949404,SRR3949410,SRR3949414,SRR3949422,SRR3949424,SRR3949431,SRR3953716,SRR3953729,SRR3953732,SRR3953737,SRR3953739,SRR3953744,SRR3953746,SRR3953748,SRR3953751,SRR3953754,SRR3953757,SRR3953759,SRR3953761,SRR3953765,SRR3953768,SRR3953774,SRR3953783,SRR3953785,SRR3953792,SRR3953798,SRR3953805,SRR3953809,SRR3953811,SRR3953813,SRR3953814,SRR3953820,SRR3953826,SRR3953827,SRR3953829,SRR3953836,SRR3953840,SRR3953841,SRR3953843,SRR3953844,SRR3953847,SRR3953849,SRR3987226,SRR3987230,SRR3987234,SRR3987237,SRR3987238,SRR3987242,SRR3987244,SRR3987250,SRR3987251,SRR3987253,SRR3987258,SRR3987264,SRR3987270,SRR3987273,SRR3987276,SRR3987277,SRR3987280,SRR3987315,SRR3987316,SRR3987322,SRR3987324,SRR3987341,SRR3987345,SRR3987346,SRR3987349,SRR3987351,SRR3987357,SRR3987362,SRR3987363,SRR3987367,SRR3987369,SRR3989816,SRR3989819,SRR3989822,SRR3989823,SRR3989824,SRR3989826,SRR3989830,SRR3989831,SRR3989836,SRR3989839,SRR3989840,SRR3989845,SRR3989847,SRR3989850,SRR3989856,SRR3989860,SRR3989862,SRR3989863,SRR3989866,SRR3989869,SRR3989873,SRR3989877,SRR3989879,SRR3989881,SRR3989882,SRR3989888,SRR3989892,SRR3989893,SRR3989895,SRR3989897,SRR3989901,SRR3989905,SRR3989907,SRR4017544,SRR5114918,SRR5114921,SRR5114924,SRR5114927,SRR5114936,SRR5114948,SRR5114954,SRR5114957,SRR5114960,SRR5114963,SRR5114966,SRR5114969,SRR5114975,SRR5114978,SRR5114981,SRR5114984,SRR5114987,SRR5114990,SRR5114993,SRR5114996,SRR5114999,SRR5115002,SRR5115005,SRR5115008,SRR5115011,SRR5115017,SRR5115023,SRR5115026,SRR5115029,SRR5115032,SRR5115035,SRR5115041,SRR5115044,SRR5115047,SRR5115050,SRR5115053,SRR5115056
chr3:43000001-44000000,41,33,32,,,,,,,,,,,,,,SRR3760962_40_sv.txt,,SRR3760970_48_sv.txt,,,,,,,,,,,,,,,,SRR3761024_38_sv.txt,,,,,,,,,SRR3825058_48_sv.txt,,,,SRR3825076_58_sv.txt,,,,,,,,,,SRR3825100_51_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,SRR3928841_44_sv.txt,,,,,,,,,,SRR3928871_37_sv.txt,SRR3928872_41_sv.txt,,,,,SRR3928888_56_sv.txt,,,,SRR3928892_26_sv.txt;SRR3928892_53_sv.txt,,,,,,,,,,,SRR3931776_49_sv.txt,,,,,,,,,,,,,,SRR3931835_41_sv.txt,,SRR3931846_48_sv.txt,,,SRR3931857_49_sv.txt,,,,,,,,,,,,,,,,,,,,SRR3945332_54_sv.txt,,,SRR3945343_51_sv.txt,,SRR3945352_48_sv.txt,,,,,,,SRR3945487_46_sv.txt,,,,,,,,,SRR3949333_37_sv.txt,,,,,,,,,,,,,,,,,,,,,,,SRR3953716_36_sv.txt,,SRR3953732_39_sv.txt,,,SRR3953744_42_sv.txt,,,,,SRR3953757_46_sv.txt,,,,,,,,,,,,,,SRR3953814_44_sv.txt,,,,SRR3953829_43_sv.txt,,,,,,,,SRR3987226_46_sv.txt,,,,,,,,,,,,SRR3987270_45_sv.txt,,,,,,SRR3987316_41_sv.txt,,,,,,,,,,,,SRR3987369_48_sv.txt,,,,,,,,,,,,,,,SRR3989856_36_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5114963_26_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr3:44000001-45000000,223,122,122,SRR3760937_30_sv.txt,SRR3760940_40_sv.txt,,SRR3987259_40_sv.txt,,,,,,SRR3760949_52_sv.txt,SRR3760954_45_sv.txt,SRR3760957_46_sv.txt,,SRR3760962_40_sv.txt,,SRR3760970_48_sv.txt,,,,,SRR3760987_43_sv.txt,,,SRR3760997_37_sv.txt,,,,,,SRR3761015_56_sv.txt,,SRR3761024_38_sv.txt,,,,,SRR3761035_43_sv.txt,SRR3825048_43_sv.txt,,SRR3825053_36_sv.txt,SRR3825058_48_sv.txt,SRR3825060_41_sv.txt,,,SRR3825076_58_sv.txt,,,SRR3825083_47_sv.txt,,SRR3825088_48_sv.txt,,,,,SRR3825100_51_sv.txt,,,,,,,,,,SRR3825142_39_sv.txt,SRR3825143_47_sv.txt,,,,,SRR3928804_45_sv.txt,,SRR3928810_37_sv.txt,,,,,,SRR3928841_44_sv.txt,,,,,,,,SRR3928863_41_sv.txt,,SRR3928871_37_sv.txt,SRR3928872_41_sv.txt,,,SRR3928878_50_sv.txt,SRR3928879_53_sv.txt,SRR3928888_56_sv.txt,SRR3928889_32_sv.txt,,,,,SRR3928897_45_sv.txt,,,,,SRR3931752_55_sv.txt,,,SRR3931775_50_sv.txt,SRR3931776_49_sv.txt,,SRR3931782_43_sv.txt,,,,SRR3931811_50_sv.txt,,,,,,,SRR3931833_34_sv.txt,SRR3931835_41_sv.txt,SRR3931840_32_sv.txt,SRR3931846_48_sv.txt,SRR3931851_47_sv.txt,,SRR3931857_49_sv.txt,,,,,SRR3945282_46_sv.txt,SRR3945287_33_sv.txt,,SRR3945296_42_sv.txt,,,SRR3945303_51_sv.txt,,SRR3945312_48_sv.txt,,,,,SRR3945326_55_sv.txt,,,SRR3945336_54_sv.txt,,SRR3945343_51_sv.txt,,SRR3945352_48_sv.txt,,,SRR3945476_38_sv.txt,,,,SRR3945487_46_sv.txt,,SRR3945489_50_sv.txt,SRR3945491_42_sv.txt,SRR3945494_31_sv.txt,,,SRR3949330_53_sv.txt,,SRR3949333_37_sv.txt,,SRR3949346_47_sv.txt,SRR3949347_43_sv.txt,,SRR3949367_52_sv.txt,,,,,SRR3949384_46_sv.txt,SRR3949387_55_sv.txt,SRR3949391_47_sv.txt,,,,SRR3949403_54_sv.txt,SRR3949404_40_sv.txt,,,,SRR3949424_43_sv.txt,,SRR3953716_36_sv.txt,SRR3953729_38_sv.txt,SRR3953732_39_sv.txt,SRR3953737_42_sv.txt,,,,SRR3953748_44_sv.txt,,,SRR3953757_46_sv.txt,,,,SRR3953768_53_sv.txt,SRR3953774_48_sv.txt,SRR3953783_53_sv.txt,,SRR3953792_45_sv.txt,,,,SRR3953811_52_sv.txt,,SRR3953814_44_sv.txt,SRR3953820_47_sv.txt,,,SRR3953829_43_sv.txt,,SRR3953840_58_sv.txt,,,,,,SRR3987226_46_sv.txt,SRR3987230_55_sv.txt,,SRR3987237_45_sv.txt,,SRR3987242_49_sv.txt,,,SRR3987251_42_sv.txt,,SRR3987258_48_sv.txt,SRR3987264_50_sv.txt,SRR3987270_45_sv.txt,,,SRR3987277_47_sv.txt,,SRR3987315_21_sv.txt,SRR3987316_41_sv.txt,SRR3987322_39_sv.txt,,,SRR3987345_43_sv.txt,,,,,,,,SRR3987369_48_sv.txt,,SRR3989819_47_sv.txt,,SRR3989823_44_sv.txt,SRR3989824_50_sv.txt,SRR3989826_36_sv.txt,SRR3989830_51_sv.txt,,SRR3989836_33_sv.txt,SRR3989839_42_sv.txt,,,,SRR3989850_41_sv.txt,,,,,SRR3989866_42_sv.txt,,,,,SRR3989881_38_sv.txt,,SRR3989888_51_sv.txt,,,,SRR3989897_44_sv.txt,,SRR3989905_47_sv.txt,,,,,SRR5114924_39_sv.txt,,,,,SRR5114957_30_sv.txt,,SRR5114963_26_sv.txt,SRR5114966_30_sv.txt,,,SRR5114978_34_sv.txt,,SRR5114984_35_sv.txt,,,SRR5114993_32_sv.txt,,,,,,SRR5115011_37_sv.txt,,,,,SRR5115032_32_sv.txt,,,SRR5115044_38_sv.txt,,,,
chr3:45000001-46000000,8,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931846_49_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3987251_42_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5114936_40_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,SRR5115032_32_sv.txt,,,,,,,
chr3:48000001-49000000,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989862_3_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr3:50000001-51000000,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928803_8_sv.txt;SRR3928803_14_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr3:63000001-64000000,6,3,3,,,,,,,,,,,,,,,,,,,,SRR3760985_48_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931856_54_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3949404_41_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr3:66000001-67000000,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928872_42_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr3:72000001-73000000,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3761025_39_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr3:75000001-76000000,18,17,15,,,SRR3825071_35_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825137_46_sv.txt,,,,,,,,,,,,,,SRR3928831_57_sv.txt,,,,,,,,,,,,,,,,,,,,,,,SRR3928894_37_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,SRR3931835_37_sv.txt,,,,,,,,,,,,,,,,,,,,,SRR3945317_17_sv.txt,SRR3945319_39_sv.txt,,,,,SRR3945341_41_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953814_42_sv.txt;SRR3953814_41_sv.txt,,,,,,,,,SRR3953844_39_sv.txt,,,,,,,,,,,,,,,,SRR3987273_46_sv.txt;SRR3987273_49_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989862_35_sv.txt,SRR3989863_45_sv.txt,,,,,,,,,,,,,,,,,,,,,,,SRR5114954_25_sv.txt,,,,,,,,,,,SRR5114990_36_sv.txt,,,,,,,,,,,,,,,,,,,
chr3:76000001-77000000,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953844_49_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr3:78000001-79000000,4,2,2,,,,,,,,,,,,,,,,,,,SRR3760978_28_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5114990_38_sv.txt,,,,,,,,,,,,,,,,,,,
chr3:80000001-81000000,391,197,197,SRR3760937_31_sv.txt,SRR3760940_41_sv.txt,SRR3825071_39_sv.txt,,,SRR5115059_40_sv.txt,SRR3760936_42_sv.txt,,SRR3760946_55_sv.txt,SRR3760949_53_sv.txt,SRR3760954_46_sv.txt,,SRR3760960_41_sv.txt,SRR3760962_41_sv.txt,SRR3760965_46_sv.txt,SRR3760970_49_sv.txt,SRR3760973_51_sv.txt,SRR3760975_39_sv.txt,,SRR3760985_49_sv.txt,SRR3760987_44_sv.txt,,,SRR3760997_38_sv.txt,,,SRR3761005_46_sv.txt,,SRR3761013_41_sv.txt,SRR3761015_57_sv.txt,SRR3761020_52_sv.txt,,,SRR3761026_52_sv.txt,,,SRR3761035_45_sv.txt,,SRR3825050_43_sv.txt,SRR3825053_37_sv.txt,SRR3825058_49_sv.txt,SRR3825060_42_sv.txt,SRR3825064_52_sv.txt,SRR3825068_45_sv.txt,SRR3825076_59_sv.txt,SRR3825079_32_sv.txt,,,SRR3825086_45_sv.txt,SRR3825088_49_sv.txt,,SRR3825094_52_sv.txt,SRR3825096_43_sv.txt,SRR3825098_41_sv.txt,,SRR3825106_39_sv.txt,,SRR3825112_33_sv.txt,,SRR3825123_40_sv.txt,SRR3825125_29_sv.txt,,,SRR3825141_47_sv.txt,SRR3825142_40_sv.txt,SRR3825143_49_sv.txt,SRR3825145_42_sv.txt,,SRR3928800_45_sv.txt,,SRR3928804_46_sv.txt,SRR3928807_48_sv.txt,,,,SRR3928830_34_sv.txt,,,,SRR3928842_43_sv.txt,SRR3928843_49_sv.txt,,SRR3928850_37_sv.txt,,SRR3928856_52_sv.txt,SRR3928859_24_sv.txt,,SRR3928866_46_sv.txt,,SRR3928872_43_sv.txt,SRR3928873_56_sv.txt,,SRR3928878_51_sv.txt,SRR3928879_54_sv.txt,SRR3928888_57_sv.txt,,SRR3928890_38_sv.txt,SRR3928891_36_sv.txt,,SRR3928894_40_sv.txt,SRR3928897_46_sv.txt,SRR3931724_42_sv.txt,SRR3931735_45_sv.txt,,,,SRR3931763_56_sv.txt,,,SRR3931776_51_sv.txt,SRR3931781_51_sv.txt,,SRR3931787_46_sv.txt,,,SRR3931811_51_sv.txt,,,,,SRR3931829_41_sv.txt,SRR3931830_54_sv.txt,SRR3931833_35_sv.txt,,SRR3931840_33_sv.txt,SRR3931846_50_sv.txt,SRR3931851_5_sv.txt,,SRR3931857_50_sv.txt,SRR3931859_56_sv.txt,SRR3931877_47_sv.txt,SRR3931880_53_sv.txt,SRR3945280_46_sv.txt,,SRR3945287_34_sv.txt,SRR3945294_39_sv.txt,SRR3945296_44_sv.txt,SRR3945299_49_sv.txt,,,SRR3945309_47_sv.txt,,,SRR3945316_46_sv.txt,,,SRR3945326_56_sv.txt,SRR3945327_37_sv.txt,,,,,,SRR3945352_49_sv.txt,,SRR3945470_49_sv.txt,,SRR3945477_31_sv.txt,SRR3945479_42_sv.txt,SRR3945484_47_sv.txt,SRR3945487_48_sv.txt,,SRR3945489_51_sv.txt,,SRR3945494_32_sv.txt,,,SRR3949330_54_sv.txt,SRR3949332_45_sv.txt,,,SRR3949346_48_sv.txt,,SRR3949358_41_sv.txt,SRR3949367_53_sv.txt,,,,,,SRR3949387_56_sv.txt,,,SRR3949401_46_sv.txt,SRR3949402_53_sv.txt,SRR3949403_55_sv.txt,,,,SRR3949422_38_sv.txt,SRR3949424_44_sv.txt,SRR3949431_44_sv.txt,SRR3953716_37_sv.txt,SRR3953729_40_sv.txt,,,,,SRR3953746_42_sv.txt,,SRR3953751_42_sv.txt,SRR3953754_49_sv.txt,SRR3953757_47_sv.txt,SRR3953759_46_sv.txt,,SRR3953765_52_sv.txt,SRR3953768_25_sv.txt,,SRR3953783_54_sv.txt,,,SRR3953798_60_sv.txt,,SRR3953809_50_sv.txt,,,SRR3953814_45_sv.txt,,SRR3953826_59_sv.txt,SRR3953827_49_sv.txt,SRR3953829_44_sv.txt,SRR3953836_51_sv.txt,SRR3953840_59_sv.txt,SRR3953841_53_sv.txt,SRR3953843_47_sv.txt,SRR3953844_53_sv.txt,SRR3953847_53_sv.txt,,SRR3987226_47_sv.txt,SRR3987230_57_sv.txt,SRR3987234_43_sv.txt,SRR3987237_46_sv.txt,SRR3987238_52_sv.txt,SRR3987242_50_sv.txt,SRR3987244_45_sv.txt,SRR3987250_51_sv.txt,SRR3987251_43_sv.txt,SRR3987253_52_sv.txt,SRR3987258_49_sv.txt,SRR3987264_51_sv.txt,SRR3987270_48_sv.txt,,SRR3987276_44_sv.txt,SRR3987277_19_sv.txt,,SRR3987315_41_sv.txt,SRR3987316_42_sv.txt,,,SRR3987341_57_sv.txt,,SRR3987346_47_sv.txt,,,SRR3987357_42_sv.txt,,,SRR3987367_48_sv.txt,,SRR3989816_39_sv.txt,SRR3989819_48_sv.txt,,SRR3989823_45_sv.txt,SRR3989824_52_sv.txt,SRR3989826_10_sv.txt,SRR3989830_52_sv.txt,,,SRR3989839_24_sv.txt,,,,,,SRR3989860_56_sv.txt,SRR3989862_39_sv.txt,SRR3989863_50_sv.txt,SRR3989866_43_sv.txt,,,,SRR3989879_54_sv.txt,SRR3989881_40_sv.txt,SRR3989882_51_sv.txt,SRR3989888_52_sv.txt,SRR3989892_46_sv.txt,,SRR3989895_54_sv.txt,SRR3989897_45_sv.txt,,,SRR3989907_22_sv.txt,,SRR5114918_30_sv.txt,SRR5114921_33_sv.txt,,SRR5114927_27_sv.txt,SRR5114936_42_sv.txt,,SRR5114954_27_sv.txt,SRR5114957_31_sv.txt,,SRR5114963_27_sv.txt,,SRR5114969_12_sv.txt,SRR5114975_45_sv.txt,SRR5114978_35_sv.txt,SRR5114981_56_sv.txt,SRR5114984_36_sv.txt,SRR5114987_43_sv.txt,SRR5114990_39_sv.txt,SRR5114993_33_sv.txt,SRR5114996_25_sv.txt,SRR5114999_46_sv.txt,SRR5115002_37_sv.txt,SRR5115005_41_sv.txt,SRR5115008_40_sv.txt,,,,,SRR5115029_27_sv.txt,SRR5115032_33_sv.txt,SRR5115035_36_sv.txt,,SRR5115044_14_sv.txt,SRR5115047_36_sv.txt,,,SRR5115056_31_sv.txt
chr3:82000001-83000000,22,21,21,,,,,,,,,,,,,SRR3760960_42_sv.txt,,,,,,,,,,,,,,,,,,,,,,SRR3761030_48_sv.txt,,,,,,,,,SRR3825068_32_sv.txt,,,,,,,,SRR3825094_53_sv.txt,SRR3825096_44_sv.txt,,SRR3825100_52_sv.txt,,,,,,SRR3825125_30_sv.txt,,,,,,,,,,SRR3928804_47_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928892_58_sv.txt,,,,,,,,,,,,,,,,,,,,,,SRR3931829_42_sv.txt,,,,,,SRR3931851_48_sv.txt,,,,,,,,,,,,SRR3945301_40_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953827_36_sv.txt,SRR3953829_45_sv.txt,,,,,,,,,,,,SRR3987238_34_sv.txt,,,,,,,SRR3987264_24_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989840_34_sv.txt,,,,,SRR3989860_40_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5115002_25_sv.txt,,,,,,,,,,,,,,SRR5115053_50_sv.txt,SRR5115056_32_sv.txt
chr3:85000001-86000000,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5115056_33_sv.txt
chr3:91000001-92000000,68,53,53,,,,,,,,,,,SRR3760954_47_sv.txt,SRR3760957_48_sv.txt,,,,,,,SRR3760978_56_sv.txt,,SRR3760987_45_sv.txt,SRR3760995_39_sv.txt,,SRR3760997_39_sv.txt,,,,,,,SRR3761020_53_sv.txt,,,,,SRR3761033_45_sv.txt,,,,,SRR3825058_50_sv.txt,,,,,,,,SRR3825086_41_sv.txt,,,,,,SRR3825100_53_sv.txt,,,,,,,,,,,,,,,,,,SRR3928810_39_sv.txt,,SRR3928827_51_sv.txt,,,,,,,,,,,SRR3928859_47_sv.txt,,,,,,SRR3928875_36_sv.txt,SRR3928878_31_sv.txt,,,SRR3928889_33_sv.txt,SRR3928890_39_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3945282_47_sv.txt,,,,SRR3945299_50_sv.txt,,,,SRR3945312_49_sv.txt,,,,,,,,,,,SRR3945349_47_sv.txt,,SRR3945469_47_sv.txt,,,,SRR3945479_43_sv.txt,,,,,,,SRR3949322_63_sv.txt,SRR3949329_41_sv.txt,,SRR3949332_46_sv.txt,,,,,,,,,,,SRR3949384_47_sv.txt,,,,,,,,,,,,,,,,SRR3953737_43_sv.txt,,,,,,,,,,SRR3953765_53_sv.txt,,,,SRR3953785_53_sv.txt,SRR3953792_46_sv.txt,,,,,,,,SRR3953826_60_sv.txt,,,SRR3953836_52_sv.txt,,,,SRR3953844_48_sv.txt,,,SRR3987226_48_sv.txt,,SRR3987234_44_sv.txt,,,SRR3987242_51_sv.txt,SRR3987244_46_sv.txt,,,,,,SRR3987270_49_sv.txt,,,SRR3987277_49_sv.txt,,SRR3987315_42_sv.txt,,,,,,,,,,,SRR3987363_45_sv.txt,,,,SRR3989819_49_sv.txt,,,,SRR3989826_2_sv.txt,,,,,,,,,SRR3989856_42_sv.txt,,SRR3989862_40_sv.txt,SRR3989863_51_sv.txt,,,,,SRR3989879_50_sv.txt,,,,,,,SRR3989897_46_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5115029_28_sv.txt,SRR5115032_34_sv.txt,,,,,SRR5115050_45_sv.txt,,
