region,FBI_cnt,sv_group_cnt,sample_cnt,SRR3760937,SRR3760940,SRR3825071,SRR3987259,SRR5114912,SRR5115059,SRR3760936,SRR3760945,SRR3760946,SRR3760949,SRR3760954,SRR3760957,SRR3760960,SRR3760962,SRR3760965,SRR3760970,SRR3760973,SRR3760975,SRR3760978,SRR3760985,SRR3760987,SRR3760995,SRR3760996,SRR3760997,SRR3761001,SRR3761002,SRR3761005,SRR3761011,SRR3761013,SRR3761015,SRR3761020,SRR3761024,SRR3761025,SRR3761026,SRR3761030,SRR3761033,SRR3761035,SRR3825048,SRR3825050,SRR3825053,SRR3825058,SRR3825060,SRR3825064,SRR3825068,SRR3825076,SRR3825079,SRR3825081,SRR3825083,SRR3825086,SRR3825088,SRR3825093,SRR3825094,SRR3825096,SRR3825098,SRR3825100,SRR3825106,SRR3825108,SRR3825112,SRR3825121,SRR3825123,SRR3825125,SRR3825132,SRR3825137,SRR3825141,SRR3825142,SRR3825143,SRR3825145,SRR3825147,SRR3928800,SRR3928803,SRR3928804,SRR3928807,SRR3928810,SRR3928822,SRR3928827,SRR3928830,SRR3928831,SRR3928834,SRR3928841,SRR3928842,SRR3928843,SRR3928849,SRR3928850,SRR3928851,SRR3928856,SRR3928859,SRR3928863,SRR3928866,SRR3928871,SRR3928872,SRR3928873,SRR3928875,SRR3928878,SRR3928879,SRR3928888,SRR3928889,SRR3928890,SRR3928891,SRR3928892,SRR3928894,SRR3928897,SRR3931724,SRR3931735,SRR3931736,SRR3931747,SRR3931752,SRR3931763,SRR3931771,SRR3931775,SRR3931776,SRR3931781,SRR3931782,SRR3931787,SRR3931791,SRR3931792,SRR3931811,SRR3931812,SRR3931816,SRR3931817,SRR3931827,SRR3931829,SRR3931830,SRR3931833,SRR3931835,SRR3931840,SRR3931846,SRR3931851,SRR3931856,SRR3931857,SRR3931859,SRR3931877,SRR3931880,SRR3945280,SRR3945282,SRR3945287,SRR3945294,SRR3945296,SRR3945299,SRR3945301,SRR3945303,SRR3945309,SRR3945312,SRR3945315,SRR3945316,SRR3945317,SRR3945319,SRR3945326,SRR3945327,SRR3945332,SRR3945336,SRR3945341,SRR3945343,SRR3945349,SRR3945352,SRR3945469,SRR3945470,SRR3945476,SRR3945477,SRR3945479,SRR3945484,SRR3945487,SRR3945488,SRR3945489,SRR3945491,SRR3945494,SRR3949322,SRR3949329,SRR3949330,SRR3949332,SRR3949333,SRR3949343,SRR3949346,SRR3949347,SRR3949358,SRR3949367,SRR3949371,SRR3949377,SRR3949380,SRR3949381,SRR3949384,SRR3949387,SRR3949391,SRR3949394,SRR3949401,SRR3949402,SRR3949403,SRR3949404,SRR3949410,SRR3949414,SRR3949422,SRR3949424,SRR3949431,SRR3953716,SRR3953729,SRR3953732,SRR3953737,SRR3953739,SRR3953744,SRR3953746,SRR3953748,SRR3953751,SRR3953754,SRR3953757,SRR3953759,SRR3953761,SRR3953765,SRR3953768,SRR3953774,SRR3953783,SRR3953785,SRR3953792,SRR3953798,SRR3953805,SRR3953809,SRR3953811,SRR3953813,SRR3953814,SRR3953820,SRR3953826,SRR3953827,SRR3953829,SRR3953836,SRR3953840,SRR3953841,SRR3953843,SRR3953844,SRR3953847,SRR3953849,SRR3987226,SRR3987230,SRR3987234,SRR3987237,SRR3987238,SRR3987242,SRR3987244,SRR3987250,SRR3987251,SRR3987253,SRR3987258,SRR3987264,SRR3987270,SRR3987273,SRR3987276,SRR3987277,SRR3987280,SRR3987315,SRR3987316,SRR3987322,SRR3987324,SRR3987341,SRR3987345,SRR3987346,SRR3987349,SRR3987351,SRR3987357,SRR3987362,SRR3987363,SRR3987367,SRR3987369,SRR3989816,SRR3989819,SRR3989822,SRR3989823,SRR3989824,SRR3989826,SRR3989830,SRR3989831,SRR3989836,SRR3989839,SRR3989840,SRR3989845,SRR3989847,SRR3989850,SRR3989856,SRR3989860,SRR3989862,SRR3989863,SRR3989866,SRR3989869,SRR3989873,SRR3989877,SRR3989879,SRR3989881,SRR3989882,SRR3989888,SRR3989892,SRR3989893,SRR3989895,SRR3989897,SRR3989901,SRR3989905,SRR3989907,SRR4017544,SRR5114918,SRR5114921,SRR5114924,SRR5114927,SRR5114936,SRR5114948,SRR5114954,SRR5114957,SRR5114960,SRR5114963,SRR5114966,SRR5114969,SRR5114975,SRR5114978,SRR5114981,SRR5114984,SRR5114987,SRR5114990,SRR5114993,SRR5114996,SRR5114999,SRR5115002,SRR5115005,SRR5115008,SRR5115011,SRR5115017,SRR5115023,SRR5115026,SRR5115029,SRR5115032,SRR5115035,SRR5115041,SRR5115044,SRR5115047,SRR5115050,SRR5115053,SRR5115056
chr2:128000001-129000000,99,50,50,,,,,,,,,SRR3760946_49_sv.txt,,,,,,,,,,,,,,,,,,,,SRR3761013_34_sv.txt,,,,,SRR3761026_43_sv.txt,,,,,,SRR3825053_27_sv.txt,,,,,,,SRR3825081_31_sv.txt,,SRR3825086_39_sv.txt,SRR3825088_42_sv.txt,SRR3825093_39_sv.txt,SRR3825094_44_sv.txt,,SRR3825098_36_sv.txt,,,,SRR3825112_24_sv.txt,,,,,,,,,,,,,,SRR3928807_41_sv.txt,,,,,,SRR3928834_8_sv.txt,SRR3928841_38_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931736_41_sv.txt,,,,,,,,,,SRR3931791_32_sv.txt,,,,,,,,,,,,,SRR3931851_40_sv.txt,SRR3931856_48_sv.txt,,,,,,,,,,,,,,,,,,,,SRR3945327_30_sv.txt,,SRR3945336_46_sv.txt,,,,,,,,,SRR3945479_11_sv.txt,,,,SRR3945489_40_sv.txt,,,,,,,,,,,,,SRR3949371_43_sv.txt,,SRR3949380_29_sv.txt,SRR3949381_39_sv.txt,,,,,,,,,SRR3949410_34_sv.txt,SRR3949414_33_sv.txt,,,,,SRR3953729_24_sv.txt,SRR3953732_33_sv.txt,,,,,,,,,,SRR3953761_43_sv.txt,,SRR3953768_45_sv.txt,,,,,,,,,,,,,,SRR3953829_36_sv.txt,,,,,,,,,,,,,SRR3987242_40_sv.txt,,SRR3987250_3_sv.txt,,,SRR3987258_42_sv.txt,,,,,SRR3987277_40_sv.txt,,SRR3987315_34_sv.txt,,,,,,,,,,SRR3987362_42_sv.txt,,,,,,,,,,,,,SRR3989839_35_sv.txt,,,,,,,,,,,,,,,,,SRR3989892_38_sv.txt,,,,,,,,,SRR5114921_7_sv.txt,,SRR5114927_22_sv.txt,SRR5114936_31_sv.txt,SRR5114948_32_sv.txt,,SRR5114957_24_sv.txt,,,,,SRR5114975_17_sv.txt,,,,,SRR5114990_31_sv.txt,,,,,,,,SRR5115017_28_sv.txt,SRR5115023_36_sv.txt,,,,,,,,,SRR5115053_44_sv.txt,
chr2:129000001-130000000,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5114948_32_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr2:131000001-132000000,574,258,240,SRR3760937_25_sv.txt,SRR3760940_31_sv.txt,SRR3825071_32_sv.txt,SRR3987259_35_sv.txt,SRR5114912_45_sv.txt,SRR5115059_32_sv.txt;SRR5115059_33_sv.txt,SRR3760936_35_sv.txt,,SRR3760946_12_sv.txt,SRR3760949_42_sv.txt,SRR3760954_37_sv.txt,SRR3760957_7_sv.txt,SRR3760960_35_sv.txt,SRR3760962_36_sv.txt,SRR3760965_6_sv.txt,SRR3760970_39_sv.txt,,SRR3760975_34_sv.txt,SRR3760978_51_sv.txt;SRR3760978_52_sv.txt,,SRR3760987_39_sv.txt,,,SRR3760997_12_sv.txt,SRR3761001_42_sv.txt,SRR3761002_31_sv.txt,SRR3761005_42_sv.txt,SRR3761011_49_sv.txt,SRR3761013_35_sv.txt,SRR3761015_49_sv.txt,,,SRR3761025_32_sv.txt,SRR3761026_44_sv.txt,SRR3761030_38_sv.txt,SRR3761033_42_sv.txt,SRR3761035_39_sv.txt,SRR3825048_36_sv.txt,,,SRR3825058_35_sv.txt,SRR3825060_34_sv.txt,SRR3825064_45_sv.txt,SRR3825068_38_sv.txt,SRR3825076_56_sv.txt,,SRR3825081_33_sv.txt;SRR3825081_32_sv.txt,SRR3825083_42_sv.txt,SRR3825086_31_sv.txt,SRR3825088_43_sv.txt,SRR3825093_40_sv.txt,SRR3825094_45_sv.txt,SRR3825096_37_sv.txt,SRR3825098_25_sv.txt,,SRR3825106_34_sv.txt,SRR3825108_45_sv.txt,SRR3825112_25_sv.txt,SRR3825121_6_sv.txt,SRR3825123_34_sv.txt,SRR3825125_27_sv.txt,,,SRR3825141_40_sv.txt,SRR3825142_29_sv.txt,SRR3825143_38_sv.txt,,,SRR3928800_33_sv.txt,SRR3928803_30_sv.txt,SRR3928804_5_sv.txt,SRR3928807_42_sv.txt,SRR3928810_31_sv.txt,SRR3928822_31_sv.txt,SRR3928827_43_sv.txt,,SRR3928831_51_sv.txt,SRR3928834_9_sv.txt,,SRR3928842_8_sv.txt,,,SRR3928850_29_sv.txt,,,SRR3928859_39_sv.txt,SRR3928863_12_sv.txt,SRR3928866_37_sv.txt,SRR3928871_32_sv.txt,,SRR3928873_48_sv.txt,,SRR3928878_42_sv.txt,SRR3928879_44_sv.txt,SRR3928888_51_sv.txt,,SRR3928890_34_sv.txt,SRR3928891_33_sv.txt,,SRR3928894_8_sv.txt,SRR3928897_41_sv.txt,,SRR3931735_5_sv.txt,SRR3931736_42_sv.txt,,SRR3931752_49_sv.txt,SRR3931763_49_sv.txt,SRR3931771_38_sv.txt,SRR3931775_46_sv.txt,,SRR3931781_43_sv.txt,,SRR3931787_39_sv.txt,SRR3931791_33_sv.txt,SRR3931792_26_sv.txt,,SRR3931812_38_sv.txt,,SRR3931817_39_sv.txt,SRR3931827_32_sv.txt,SRR3931829_34_sv.txt,SRR3931830_46_sv.txt,,,SRR3931840_23_sv.txt,SRR3931846_9_sv.txt,SRR3931851_6_sv.txt;SRR3931851_41_sv.txt,SRR3931856_49_sv.txt,SRR3931857_42_sv.txt,SRR3931859_47_sv.txt,,SRR3931880_47_sv.txt,,SRR3945282_39_sv.txt,SRR3945287_30_sv.txt,SRR3945294_32_sv.txt,SRR3945296_35_sv.txt,SRR3945299_42_sv.txt,SRR3945301_54_sv.txt;SRR3945301_53_sv.txt,,,SRR3945312_40_sv.txt;SRR3945312_41_sv.txt,SRR3945315_43_sv.txt;SRR3945315_44_sv.txt,SRR3945316_39_sv.txt,SRR3945317_41_sv.txt,SRR3945319_6_sv.txt,SRR3945326_49_sv.txt,SRR3945327_31_sv.txt,SRR3945332_46_sv.txt,SRR3945336_47_sv.txt,SRR3945341_38_sv.txt,SRR3945343_43_sv.txt,,SRR3945352_42_sv.txt,SRR3945469_41_sv.txt;SRR3945469_40_sv.txt,SRR3945470_41_sv.txt,SRR3945476_30_sv.txt,,,SRR3945484_41_sv.txt,SRR3945487_42_sv.txt,SRR3945488_33_sv.txt,SRR3945489_42_sv.txt;SRR3945489_41_sv.txt,SRR3945491_36_sv.txt,SRR3945494_26_sv.txt,,,SRR3949330_7_sv.txt,SRR3949332_39_sv.txt,,SRR3949343_39_sv.txt,SRR3949346_41_sv.txt,SRR3949347_36_sv.txt,SRR3949358_35_sv.txt,SRR3949367_45_sv.txt;SRR3949367_46_sv.txt,,SRR3949377_45_sv.txt,SRR3949380_51_sv.txt,SRR3949381_40_sv.txt,,SRR3949387_48_sv.txt,SRR3949391_41_sv.txt;SRR3949391_40_sv.txt,,SRR3949401_39_sv.txt,SRR3949402_4_sv.txt,SRR3949403_12_sv.txt,,SRR3949410_35_sv.txt,,SRR3949422_32_sv.txt,SRR3949424_36_sv.txt,SRR3949431_35_sv.txt,SRR3953716_29_sv.txt;SRR3953716_30_sv.txt,SRR3953729_32_sv.txt,SRR3953732_34_sv.txt,,SRR3953739_29_sv.txt,SRR3953744_32_sv.txt,,SRR3953748_40_sv.txt,SRR3953751_34_sv.txt,SRR3953754_9_sv.txt,SRR3953757_39_sv.txt;SRR3953757_40_sv.txt,SRR3953759_39_sv.txt;SRR3953759_40_sv.txt,SRR3953761_44_sv.txt,SRR3953765_42_sv.txt,SRR3953768_46_sv.txt,SRR3953774_39_sv.txt,SRR3953783_6_sv.txt,,SRR3953792_40_sv.txt,,,SRR3953809_43_sv.txt,SRR3953811_45_sv.txt,,,SRR3953820_41_sv.txt,SRR3953826_50_sv.txt,SRR3953827_42_sv.txt,,SRR3953836_46_sv.txt,SRR3953840_46_sv.txt,SRR3953841_11_sv.txt,SRR3953843_40_sv.txt,SRR3953844_42_sv.txt,SRR3953847_45_sv.txt,SRR3953849_53_sv.txt,,SRR3987230_46_sv.txt,SRR3987234_37_sv.txt,SRR3987237_41_sv.txt,SRR3987238_44_sv.txt,SRR3987242_41_sv.txt,SRR3987244_39_sv.txt,SRR3987250_45_sv.txt,SRR3987251_37_sv.txt,SRR3987253_40_sv.txt,SRR3987258_43_sv.txt,,SRR3987270_39_sv.txt,,,SRR3987277_41_sv.txt,,SRR3987315_35_sv.txt,SRR3987316_35_sv.txt,SRR3987322_33_sv.txt,,SRR3987341_47_sv.txt,SRR3987345_40_sv.txt,SRR3987346_36_sv.txt;SRR3987346_37_sv.txt,SRR3987349_45_sv.txt,SRR3987351_37_sv.txt,,,,SRR3987367_40_sv.txt,,SRR3989816_32_sv.txt,SRR3989819_42_sv.txt,SRR3989822_43_sv.txt,SRR3989823_38_sv.txt,SRR3989824_9_sv.txt,,,SRR3989831_42_sv.txt,SRR3989836_25_sv.txt,SRR3989839_36_sv.txt,SRR3989840_42_sv.txt,SRR3989845_42_sv.txt,SRR3989847_48_sv.txt;SRR3989847_47_sv.txt,SRR3989850_6_sv.txt,,SRR3989860_48_sv.txt,SRR3989862_31_sv.txt,,SRR3989866_37_sv.txt,SRR3989869_37_sv.txt;SRR3989869_36_sv.txt,,SRR3989877_29_sv.txt,,,SRR3989882_46_sv.txt,,SRR3989892_39_sv.txt,SRR3989893_13_sv.txt,SRR3989895_48_sv.txt,SRR3989897_38_sv.txt,,,SRR3989907_36_sv.txt,SRR4017544_26_sv.txt,,SRR5114921_26_sv.txt,SRR5114924_32_sv.txt,,,,,,,,SRR5114966_23_sv.txt,SRR5114969_23_sv.txt,,SRR5114978_30_sv.txt,SRR5114981_48_sv.txt,SRR5114984_29_sv.txt,SRR5114987_35_sv.txt,SRR5114990_32_sv.txt,SRR5114993_27_sv.txt;SRR5114993_26_sv.txt,,SRR5114999_38_sv.txt,SRR5115002_31_sv.txt,SRR5115005_36_sv.txt,SRR5115008_7_sv.txt,SRR5115011_30_sv.txt,SRR5115017_29_sv.txt,SRR5115023_37_sv.txt,,SRR5115029_26_sv.txt,SRR5115032_29_sv.txt,SRR5115035_32_sv.txt,SRR5115041_39_sv.txt,SRR5115044_32_sv.txt,SRR5115047_32_sv.txt,,,
chr2:132000001-133000000,41,38,36,,,,,,SRR5115059_13_sv.txt,,,SRR3760946_12_sv.txt,,,,SRR3760960_35_sv.txt,,,,,,SRR3760978_52_sv.txt,,,,,,,,,,SRR3761013_35_sv.txt,,,,,,,,,,,,,,,,,,SRR3825081_33_sv.txt,,,,,SRR3825094_28_sv.txt,,,,,,,,,,,,SRR3825141_12_sv.txt,,,,,,,,,,,,,,,,,,,SRR3928850_1_sv.txt,,,,,SRR3928866_14_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931792_27_sv.txt,,,,,,,,,,,,,,,,,SRR3931880_19_sv.txt;SRR3931880_47_sv.txt,,,SRR3945287_1_sv.txt,,,,SRR3945301_54_sv.txt,,,SRR3945312_41_sv.txt,SRR3945315_44_sv.txt,SRR3945316_28_sv.txt,,,,,SRR3945332_46_sv.txt,,,,,,SRR3945469_41_sv.txt,,,,SRR3945479_10_sv.txt,,,,SRR3945489_42_sv.txt,,,,,,,,,,,,,,,,,,,SRR3949391_41_sv.txt,,,,,,,,,,,SRR3953716_30_sv.txt,SRR3953729_32_sv.txt;SRR3953729_11_sv.txt,,,,,,,,,SRR3953757_40_sv.txt,SRR3953759_40_sv.txt,,,,,,,,,,,,,,,,,,,SRR3953840_18_sv.txt,,,,,,,,,,SRR3987238_15_sv.txt,,,,,,,,,,,,,SRR3987315_13_sv.txt,,,,,,,,,,,,SRR3987367_26_sv.txt,,,,,,,,SRR3989830_17_sv.txt,,,,,,SRR3989847_48_sv.txt,,,,,,,SRR3989869_37_sv.txt,,,,,,,SRR3989892_15_sv.txt,,SRR3989895_48_sv.txt,SRR3989897_38_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr2:143000001-144000000,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3761025_33_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5114957_25_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr2:147000001-148000000,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953844_10_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr2:152000001-153000000,36,18,18,,,,,,,,,,,,SRR3760957_36_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825048_37_sv.txt,,,SRR3825058_36_sv.txt,,,,,,,,,,,,,,,,,,,,,,SRR3825137_40_sv.txt,,,SRR3825143_39_sv.txt,,,,,,SRR3928807_43_sv.txt,,,SRR3928827_44_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3931776_43_sv.txt,SRR3931781_44_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3949377_47_sv.txt,,,,,SRR3949391_42_sv.txt,,,,,,,SRR3949414_34_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953829_26_sv.txt,,,,,,,,,SRR3987230_47_sv.txt,,,,,SRR3987244_40_sv.txt,,,,,,,,,,,,,,,,,,,,SRR3987357_37_sv.txt,,,,,,,,,,,,,,,,,,SRR3989850_35_sv.txt,,,,,,,,,,,,,,SRR3989893_42_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr2:153000001-154000000,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953754_43_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr2:159000001-160000000,66,29,29,,,,,,,SRR3760936_36_sv.txt,,,,,,,,,,,,,,,,,,,,,SRR3761011_51_sv.txt,,,,,,SRR3761026_45_sv.txt,,,,,,,SRR3825058_37_sv.txt,,,,,,,,,,,,,,SRR3825100_48_sv.txt,,,,,,,,,,SRR3825142_30_sv.txt,,,,,,,,,,,,,,,,,SRR3928849_47_sv.txt,,,,,,SRR3928866_38_sv.txt,,,,,SRR3928878_43_sv.txt,,,,,,,,,,,,,,,,,SRR3931776_44_sv.txt,,,,,,,,SRR3931816_33_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3945319_36_sv.txt,,,,,,,,,,,,,,,SRR3945487_43_sv.txt,,,,SRR3945494_27_sv.txt,SRR3949322_53_sv.txt,,,,,,,,,,,,,,,,,SRR3949394_34_sv.txt,,SRR3949402_47_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953805_41_sv.txt,,,,SRR3953814_37_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3987280_52_sv.txt,,,,,,,,,,,,,,SRR3987369_40_sv.txt,,,,,,,SRR3989830_44_sv.txt,,,,,,,,,,,SRR3989863_43_sv.txt,,,,,,,,,,,SRR3989895_49_sv.txt,,SRR3989901_35_sv.txt,,,,,,,,,SRR5114948_33_sv.txt,,,,,,,,,,,,SRR5114990_33_sv.txt,SRR5114993_28_sv.txt,,,,,,,,,,,,,,,,,,SRR5115056_28_sv.txt
chr2:167000001-168000000,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3761024_32_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3928843_42_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3987250_46_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr2:168000001-169000000,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5115041_40_sv.txt,,,,,
chr2:176000001-177000000,28,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3825142_31_sv.txt,,,,,,,,,,SRR3928827_46_sv.txt,,,,,,SRR3928843_43_sv.txt,,,,,SRR3928859_40_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3945316_40_sv.txt,,,SRR3945326_50_sv.txt,,,,,,,,,,,,SRR3945479_37_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953820_43_sv.txt,,,,,,,,,SRR3953847_46_sv.txt,,,,,,,,,,SRR3987251_38_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,SRR3989822_45_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR5114918_26_sv.txt,,,,,,,,,,,,,,SRR5114981_49_sv.txt,,,,,,,,,,,,,,,,,,,,SRR5115050_39_sv.txt,,
chr2:179000001-180000000,68,32,32,,,,,,,,,,,,,,,,,,,,,,,SRR3760996_43_sv.txt,,SRR3761001_43_sv.txt,,,,,,,,,,,,,,,,SRR3825058_39_sv.txt,,,,,SRR3825079_27_sv.txt,,,,,,,,,,,,,,,,,,,,,SRR3825145_36_sv.txt,,,,,,SRR3928810_32_sv.txt,,,,SRR3928831_52_sv.txt,,,,,,,,,,,,,,,,,,,,,,SRR3928892_51_sv.txt,,,,,,SRR3931747_44_sv.txt,,SRR3931763_50_sv.txt,,,,,,,,,,,SRR3931816_34_sv.txt,,,,,,,SRR3931840_26_sv.txt,,,,,,,,,,,,,SRR3945299_43_sv.txt,,,,,,,,,,,,,,,,,,,,,,,SRR3945487_44_sv.txt,,SRR3945489_44_sv.txt,,,,,,,,,,SRR3949347_38_sv.txt,,,,,,,,SRR3949387_49_sv.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,SRR3953774_40_sv.txt,,SRR3953785_48_sv.txt,,,,,,,,,,,,,SRR3953840_47_sv.txt,,,SRR3953844_43_sv.txt,,,,,,,,,,SRR3987250_47_sv.txt,,,,,,,,,SRR3987280_53_sv.txt,,,,,,,,,,,,,,,,,SRR3989822_46_sv.txt,,,,,,,,,SRR3989845_43_sv.txt,,,,,,,,,,,,,,,,,,,,,SRR3989907_38_sv.txt,,,SRR5114921_27_sv.txt,,,,SRR5114948_34_sv.txt,SRR5114954_21_sv.txt,,,,,,,,,,,,,SRR5114996_23_sv.txt,SRR5114999_27_sv.txt,SRR5115002_32_sv.txt,,,,,,,,,,,,,,,
